"ID" "frequency" "weight"
"151" "rs151" 0.603180474508554 1.36333480938793
"152" "rs152" 0.551443584961817 -1.02260094783725
"153" "rs153" 0.345899587147869 -1.27991479444773
"154" "rs154" 0.457818300905637 -0.451046824920923
"155" "rs155" 0.500396875361912 1.31992511447043
"156" "rs156" 0.212779725017026 1.52797397031429
"157" "rs157" 0.526667542522773 0.407121928725995
"158" "rs158" 0.117748171137646 -0.470623274333775
"159" "rs159" 0.299980339384638 0.502044537570328
"160" "rs160" 0.241429567313753 -1.61022223151269
"161" "rs161" 0.306311432877555 0.613035588525236
"162" "rs162" 0.855584692652337 0.397253627888858
"163" "rs163" 0.45161179099232 0.748475968795729
"164" "rs164" 0.751986400806345 -0.546245782636106
"165" "rs165" 0.842557131382637 -0.695629205390383
"166" "rs166" 0.421811788552441 -0.23696680739522
"167" "rs167" 0.107427632459439 -0.041839811950922
"168" "rs168" 0.351938742515631 -6.18695269491444
"169" "rs169" 0.701353351958096 -0.000654353760182858
"170" "rs170" 0.353853800147772 0.155978731771488
"171" "rs171" 0.617372710234486 -0.0313107017427683
"172" "rs172" 0.806553098605946 0.68444712087512
"173" "rs173" 0.820518498239107 -0.816416114526701
"174" "rs174" 0.402223352924921 -0.312489061616361
"175" "rs175" 0.392444497044198 0.350066881161183
"176" "rs176" 0.855900883395225 -0.472662491723895
"177" "rs177" 0.629884186619893 -1.15308821103991
"178" "rs178" 0.71697078384459 -1.16917498684944
"179" "rs179" 0.59477310187649 -0.470843193121254
"180" "rs180" 0.862773450347595 -1.47803716109475
"181" "rs181" 0.314357139589265 1.04183173454822
"182" "rs182" 0.222134098899551 -0.720325562129629
"183" "rs183" 0.847805848973803 0.327688314020634
"184" "rs184" 0.503005537157878 -0.65660381084308
"185" "rs185" 0.839351788721979 -2.16819652968863
"186" "rs186" 0.220274260197766 1.70137359938564
"187" "rs187" 0.732292747148313 0.656423716805875
"188" "rs188" 0.702049003401771 -1.93229538380148
"189" "rs189" 0.899352336465381 -0.0876507604760793
"190" "rs190" 0.542881928314455 0.391052255406976
"191" "rs191" 0.690569480950944 3.41151337308769
"192" "rs192" 0.40001458984334 0.731386417481017
"193" "rs193" 0.140785813564435 -0.184866271046239
"194" "rs194" 0.884571879729628 0.720581201239039
"195" "rs195" 0.304909250279888 0.451184586621821
"196" "rs196" 0.581515842932276 1.96812748341801
"197" "rs197" 0.149324544449337 1.75364906332436
"198" "rs198" 0.806456328905187 -2.27647542825131
"199" "rs199" 0.336167315999046 -1.18817620627106
"200" "rs200" 0.754566203290597 0.541096006985754
"201" "rs201" 0.290757386619225 1.21833781241895
"202" "rs202" 0.24678075639531 -0.297585385851562
"203" "rs203" 0.515117152757011 0.500690519344062
"204" "rs204" 0.292055532825179 0.538729803171009
"205" "rs205" 0.213051494606771 -1.03565923772277
"206" "rs206" 0.516718523739837 -1.03663096685566
"207" "rs207" 0.556504642218351 -4.77675681163497
"208" "rs208" 0.166241169022396 -0.749812671466697
"209" "rs209" 0.280730843613856 2.43740629205916
"210" "rs210" 0.696141748386435 1.09812035779924
"211" "rs211" 0.915268942783587 0.725359936202777
"212" "rs212" 0.140126761910506 -3.92994236109411
"213" "rs213" 0.736900420556776 0.636561207938939
"214" "rs214" 0.90316971919965 -0.0106210138974535
"215" "rs215" 0.786771219549701 0.483156195376068
"216" "rs216" 0.327463097637519 0.784122035796654
"217" "rs217" 0.634621514449827 -1.92684488735142
"218" "rs218" 0.908019906003028 0.709471735129965
"219" "rs219" 0.908359385025687 -0.659260856918991
"220" "rs220" 0.355981283076107 -4.03014576972878
"221" "rs221" 0.286226699105464 1.34386902112038
"222" "rs222" 0.198908539861441 -2.77748077345972
"223" "rs223" 0.339951250958256 0.889397261622262
"224" "rs224" 0.509112685895525 -0.0393088768483783
"225" "rs225" 0.881571624218486 0.335516567508903
"226" "rs226" 0.509863728517666 -1.04847384612532
"227" "rs227" 0.28185913474299 0.0561407501263772
"228" "rs228" 0.0918147982563823 0.641418539453298
"229" "rs229" 0.426070632506162 -2.17197998041723
"230" "rs230" 0.818601352046244 -1.02791615110723
"231" "rs231" 0.362507609953172 1.64604846405594
"232" "rs232" 0.168298088479787 0.398763056844473
"233" "rs233" 0.387038178090006 -0.0908518289215863
"234" "rs234" 0.618278205557726 -0.481627645757968
"235" "rs235" 0.401071040309034 0.0107227181645769
"236" "rs236" 0.670665063918568 -1.41664973451736
"237" "rs237" 0.670472071226686 0.353286776226014
"238" "rs238" 0.549410560843535 -3.15958234650974
"239" "rs239" 0.436661967006512 -0.180826617404819
"240" "rs240" 0.457448056526482 -0.666943895630538
"241" "rs241" 0.325798932998441 0.517679237760603
"242" "rs242" 0.570518549601547 -0.996531173518486
"243" "rs243" 0.869333273824304 -0.00163648857345282
"244" "rs244" 0.178343673911877 0.517444216646254
"245" "rs245" 0.423542862781323 -2.58127765903685
"246" "rs246" 0.239833175600506 0.204129357125511
"247" "rs247" 0.435875333775766 0.0512282077451411
"248" "rs248" 0.169420977681875 -3.19577088935261
"249" "rs249" 0.464086801279336 1.20672809607805
"250" "rs250" 0.898661353322677 3.23450437171345
"251" "rs251" 0.735776475444436 0.0520391669124365
"252" "rs252" 0.889618845959194 -0.546632126439363
"253" "rs253" 0.473610647814348 -0.0733437701128423
"254" "rs254" 0.593229260924272 1.24599919277699
"255" "rs255" 0.486490712524392 -0.69826760202636
"256" "rs256" 0.147925684857182 -1.82736157990041
"257" "rs257" 0.272954149683937 -0.400895556434989
"258" "rs258" 0.498663077643141 0.504194941371679
"259" "rs259" 0.385580037278123 0.951365579451399
"260" "rs260" 0.891222233208828 -0.42082118568942
"261" "rs261" 0.521587470080703 0.00223869876936078
"262" "rs262" 0.335430204519071 2.85324341786985
"263" "rs263" 0.300169426528737 -0.429220968857408
"264" "rs264" 0.758786456962116 -0.993918533394945
"265" "rs265" 0.682216261280701 -0.605771745089442
"266" "rs266" 0.198524874798022 -0.00042499848168855
"267" "rs267" 0.108011784893461 -2.96676205826883
"268" "rs268" 0.729235059465282 0.0501962615698123
"269" "rs269" 0.608369029732421 1.72586510473505
"270" "rs270" 0.202619090001099 -0.0925123388879001
"271" "rs271" 0.105992647074163 -0.176088351756334
"272" "rs272" 0.148126341751777 2.32947227905009
"273" "rs273" 0.393544716550969 -0.120112242177129
"274" "rs274" 0.20237982312683 2.2662535625181
"275" "rs275" 0.318787287850864 -1.99728218830171
"276" "rs276" 0.222988581540994 0.134281751699746
"277" "rs277" 0.281453019171022 1.41503607100787
"278" "rs278" 0.213108640536666 -0.236490891315043
"279" "rs279" 0.479582338710315 0.178170073311776
"280" "rs280" 0.74366333859507 0.581647435203195
"281" "rs281" 0.0750084101688117 0.732394597459972
"282" "rs282" 0.524579699290916 0.13212700449793
"283" "rs283" 0.842287162016146 3.11909231041549
"284" "rs284" 0.385757034784183 0.924782937350583
"285" "rs285" 0.0931632184889168 0.0931156942074278
"286" "rs286" 0.174765422055498 -0.134734348872081
"287" "rs287" 0.339342908351682 -0.905813462990236
"288" "rs288" 0.189348450186662 0.49872179934755
"289" "rs289" 0.169005354936235 -1.15194464034767
"290" "rs290" 0.249175334954634 0.143262327029525
"291" "rs291" 0.253742716554552 -2.5781691278002
"292" "rs292" 0.168274880456738 1.7488825264478
"293" "rs293" 0.933407114283182 3.56835443319237
"294" "rs294" 0.34431235413067 0.916895346701497
"295" "rs295" 0.506245547370054 -0.259246814996004
"296" "rs296" 0.663298263284378 0.519199271220714
"297" "rs297" 0.139252192876302 -0.337052615825087
"298" "rs298" 0.157012302405201 0.477685324847698
"299" "rs299" 0.0953956935554743 -0.317660747470688
"300" "rs300" 0.88632852777373 -0.131471423432231
"301" "rs301" 0.656341009563766 2.69229584360931
"302" "rs302" 0.135372069920413 0.0886129676364362
"303" "rs303" 0.49333650872577 -0.976124964612436
"304" "rs304" 0.465396656584926 -0.158954553733187
"305" "rs305" 0.387694877781905 2.11909111390326
"306" "rs306" 0.941989297582768 -0.262139529921114
"307" "rs307" 0.208715642336756 -0.833161363859959
"308" "rs308" 0.782091687666252 -0.323912593536079
"309" "rs309" 0.111601973418146 -0.200283126439899
"310" "rs310" 0.410404772078618 -0.204275066033006
"311" "rs311" 0.177029893151484 0.26349487842921
"312" "rs312" 0.223978876159526 -1.34522780492426
"313" "rs313" 0.807216545101255 1.96044584169033
"314" "rs314" 0.697922589536756 0.488599956966937
"315" "rs315" 0.290490874787793 -0.205861931201071
"316" "rs316" 0.495501480344683 0.45688556181134
"317" "rs317" 0.124802508042194 -0.136107700876892
"318" "rs318" 0.368495816551149 -1.07304480732995
"319" "rs319" 0.922287924820557 0.250297210179269
"320" "rs320" 0.612242770707235 2.03269523932579
"321" "rs321" 0.648156424774788 0.685918468981981
"322" "rs322" 0.33124069084879 -0.0424120193347335
"323" "rs323" 0.415120651456527 1.86153049013557
"324" "rs324" 0.946469634375535 0.628159420099109
"325" "rs325" 0.819574120733887 0.469070344277973
"326" "rs326" 0.908193556405604 1.63686679003415
"327" "rs327" 0.781074583111331 -0.436112437862903
"328" "rs328" 0.753963904245757 -0.234435804653913
"329" "rs329" 0.291090316022746 -0.239093169569969
"330" "rs330" 0.735936376592144 -2.85959737855546
"331" "rs331" 0.937680430221371 0.160612656559403
"332" "rs332" 0.314244994125329 1.29941506679626
"333" "rs333" 0.409415996260941 0.427416593302041
"334" "rs334" 0.780918371467851 3.7374892434739
"335" "rs335" 0.119436502270401 1.37663341495664
"336" "rs336" 0.377327128872275 -1.55397066651824
"337" "rs337" 0.448333220463246 0.117372042965144
"338" "rs338" 0.191042719269171 0.293555290731026
"339" "rs339" 0.573984743165784 0.108179471921176
"340" "rs340" 0.92314596096985 0.693591223056328
"341" "rs341" 0.940549850091338 4.20754456030038
"342" "rs342" 0.208806832833216 -0.213099705827529
"343" "rs343" 0.537917381967418 0.539635338354856
"344" "rs344" 0.395873502828181 2.21162642577983
"345" "rs345" 0.658547645737417 -0.475779127795249
"346" "rs346" 0.292364401766099 -0.348943682387471
"347" "rs347" 0.472325848112814 1.43528025761908
"348" "rs348" 0.20462007408496 -2.9026694370616
"349" "rs349" 0.382270516152494 0.74244987867297
"350" "rs350" 0.702864745305851 2.10941957390131
"351" "rs351" 0.487534193880856 -0.298732945229858
"352" "rs352" 0.107422220055014 -0.84444050766052
"353" "rs353" 0.756091606989503 -0.63021691609174
"354" "rs354" 0.42648947222624 0.338023148011416
"355" "rs355" 0.932916276319884 0.323702976107597
"356" "rs356" 0.304595560277812 -0.0824798527173698
"357" "rs357" 0.813093934557401 -0.339658723302215
"358" "rs358" 0.124015307775699 0.350873367167108
"359" "rs359" 0.847812875523232 0.302994984824575
"360" "rs360" 0.474737657769583 5.7283645715929
"361" "rs361" 0.148190867109224 1.36708241417528
"362" "rs362" 0.349950186070055 0.683768772520125
"363" "rs363" 0.803674912312999 0.0662038796581328
"364" "rs364" 0.299164857529104 -2.77184360275481
"365" "rs365" 0.578331627277657 -0.722462427985716
"366" "rs366" 0.803059042757377 -0.377268879208714
"367" "rs367" 0.114038621587679 -0.0610800627619028
"368" "rs368" 0.682500869012438 -0.65543688647449
"369" "rs369" 0.678942083497532 0.0928017292171717
"370" "rs370" 0.467566142906435 0.266278462484479
"371" "rs371" 0.443237999407574 1.13016739949108
"372" "rs372" 0.555959108984098 1.15145808460193
"373" "rs373" 0.885634903702885 0.660689654294401
"374" "rs374" 0.257419772818685 -1.36674471660973
"375" "rs375" 0.249632378970273 -0.383304611314088
"376" "rs376" 0.428194303973578 0.800229638105038
"377" "rs377" 0.350168725126423 -0.267296163630517
"378" "rs378" 0.828326795296743 -0.539024371653795
"379" "rs379" 0.209475082159042 0.0397106554489429
"380" "rs380" 0.493986855773255 -0.289295130874962
"381" "rs381" 0.436742030107416 -1.86964733112921
"382" "rs382" 0.557837458699942 -1.16280062585593
"383" "rs383" 0.640546083962545 0.597970556467772
"384" "rs384" 0.930698656500317 0.498090589419007
"385" "rs385" 0.258945033606142 -0.438364583067596
"386" "rs386" 0.266730436543003 -2.26721731374476
"387" "rs387" 0.767152475588955 -1.01850538417221
"388" "rs388" 0.798504543513991 0.0458612213842571
"389" "rs389" 0.15215693579521 -0.96567766271056
"390" "rs390" 0.916980814700946 0.488296671770513
"391" "rs391" 0.182590609695762 0.523038284804968
"392" "rs392" 0.179264248488471 2.89351768774872
"393" "rs393" 0.882706941687502 0.665269203018397
"394" "rs394" 0.506332042324357 0.437122815754265
"395" "rs395" 0.189365915348753 -1.00865218579755
"396" "rs396" 0.363471846911125 -4.94155483104684
"397" "rs397" 0.643838923214935 -1.10271031032772
"398" "rs398" 0.330595136992633 0.111964723095298
"399" "rs399" 0.366416068351827 -1.29796499941022
"400" "rs400" 0.1830611362122 0.477797906845808
"401" "rs401" 0.642989848158322 -1.70613102979007
"402" "rs402" 0.21656296805013 0.0729418066330254
"403" "rs403" 0.90894032320939 0.437663833145052
"404" "rs404" 0.858063642820343 0.0830938713625073
"405" "rs405" 0.899327348964289 0.0178135670721531
"406" "rs406" 0.701321676117368 0.00280100939581742
"407" "rs407" 0.383321359334514 0.310168728994624
"408" "rs408" 0.752915786230005 -1.05488298829169
"409" "rs409" 0.0600345577811822 -1.87053301922026
"410" "rs410" 0.896277840971015 0.0407624738290906
"411" "rs411" 0.944374303589575 -0.578750712331384
"412" "rs412" 0.37166517067235 1.77273473693969
"413" "rs413" 0.722871557134204 0.150427292451929
"414" "rs414" 0.763618121435866 -0.389957090839744
"415" "rs415" 0.685273105744272 -0.433178851380944
"416" "rs416" 0.478242534864694 -3.80455217118603
"417" "rs417" 0.495189073402435 0.632055059541017
"418" "rs418" 0.327247203909792 -2.06459197952392
"419" "rs419" 0.675511021632701 -0.508706177584827
"420" "rs420" 0.79051397505682 -1.28399640969456
"421" "rs421" 0.441245876671746 0.627489060163498
"422" "rs422" 0.513259387528524 -1.72269251561704
"423" "rs423" 0.646709870896302 -2.35265670377028
"424" "rs424" 0.178849927871488 -0.326428255878229
"425" "rs425" 0.360038654366508 0.178918289130392
"426" "rs426" 0.415187224093825 5.22750769712427
"427" "rs427" 0.126779905240983 0.298024680931121
"428" "rs428" 0.889314735424705 -0.838609718578755
"429" "rs429" 0.804545660037547 -3.97772707582867
"430" "rs430" 0.841489966539666 0.329776582308114
"431" "rs431" 0.892141220881604 -0.900887831072223
"432" "rs432" 0.115214570122771 -2.47152738446806
"433" "rs433" 0.39088349645026 -0.153775758575648
"434" "rs434" 0.534078430500813 -0.432508760597557
"435" "rs435" 0.14454512479715 0.14166229633876
"436" "rs436" 0.771518935007043 1.29050019192965
"437" "rs437" 0.715677571226843 0.338946628384292
"438" "rs438" 0.0969341120449826 -1.37479454833539
"439" "rs439" 0.483952615875751 0.0474680580355692
"440" "rs440" 0.878466056589968 2.60042269701574
"441" "rs441" 0.087375586014241 -4.93558161117532
"442" "rs442" 0.314592619100586 -0.139360025990754
"443" "rs443" 0.500765438540839 -0.888707223272213
"444" "rs444" 0.598774041584693 -2.63687457317922
"445" "rs445" 0.287824144633487 -2.08953934328281
"446" "rs446" 0.430788748594932 -1.92367390162292
"447" "rs447" 0.379907254688442 1.33692882950873
"448" "rs448" 0.89825479015708 -0.218043237458915
"449" "rs449" 0.161351208621636 0.409322134389545
"450" "rs450" 0.113029411318712 -0.567491870839149
"451" "rs451" 0.91788533416111 0.0949617736041546
"452" "rs452" 0.448259097407572 -0.0905972057953477
"453" "rs453" 0.38324514226988 -0.42720202403143
"454" "rs454" 0.203219222114421 0.153965089181505
"455" "rs455" 0.0987713864538819 -1.25225888374717
"456" "rs456" 0.642045262362808 -0.162811486516148
"457" "rs457" 0.570345725025982 -1.12218813125987
"458" "rs458" 0.938391587557271 1.06354251499743
"459" "rs459" 0.593413161346689 0.0542431373846892
"460" "rs460" 0.108454926894046 0.160261664539576
"461" "rs461" 0.195898173679598 -3.67258178057249
"462" "rs462" 0.47785812842194 -0.143942061811686
"463" "rs463" 0.0517395512666553 1.01505384253363
"464" "rs464" 0.447313228761777 0.248584054410458
"465" "rs465" 0.284836763516068 -0.0281529897179411
"466" "rs466" 0.894572370941751 -0.0577192690444285
"467" "rs467" 0.69424995535519 2.55838362238222
"468" "rs468" 0.196776930522174 -0.0700975824147463
"469" "rs469" 0.478569216607138 0.100129662081599
"470" "rs470" 0.671231050672941 -0.747464556913038
"471" "rs471" 0.464805661584251 3.37762241793757
"472" "rs472" 0.909632064495236 2.56572824162486
"473" "rs473" 0.691286110202782 -0.578396938741207
"474" "rs474" 0.407433139928617 -2.50170964921329
"475" "rs475" 0.155948550882749 -2.70003288412902
"476" "rs476" 0.266104645747691 -0.684335622005165
"477" "rs477" 0.827267509861849 -0.299338785465807
"478" "rs478" 0.442378761502914 -0.327556784264743
"479" "rs479" 0.498081246786751 -0.0311644868925214
"480" "rs480" 0.672734904917888 -0.533963322639465
"481" "rs481" 0.73428195361048 -0.62249692203477
"482" "rs482" 0.189861100376584 -0.88167575463177
"483" "rs483" 0.814511383743957 0.820151769991386
"484" "rs484" 0.902136037126184 -1.11551347091318
"485" "rs485" 0.579577271337621 -0.0308374245880366
"486" "rs486" 0.502025733748451 0.0327392052820863
"487" "rs487" 0.220801925938576 -0.106486584959128
"488" "rs488" 0.0516531724017113 -0.374095277718857
"489" "rs489" 0.839820256014355 -0.050640270113945
"490" "rs490" 0.170700204046443 5.36979730906437
"491" "rs491" 0.0704671017359942 6.64935610964339
"492" "rs492" 0.895223035453819 -0.133126306662259
"493" "rs493" 0.31365385055542 0.152727759908885
"494" "rs494" 0.197893916978501 -0.0955810352858617
"495" "rs495" 0.409192300238647 0.0466123680230357
"496" "rs496" 0.46361787088681 -1.55092501171137
"497" "rs497" 0.44062776369974 -0.285569177940488
"498" "rs498" 0.515308843739331 -1.94010974458399
"499" "rs499" 0.811621177382767 0.167045949451512
"500" "rs500" 0.0996478577610105 -0.0497026355005801
"501" "rs501" 0.548759355070069 -1.54101121044698
"502" "rs502" 0.66944771381095 -0.365921130869538
"503" "rs503" 0.642251798324287 -1.88508824064376
"504" "rs504" 0.647008452727459 -0.574562313035131
"505" "rs505" 0.475010782293975 -0.0646162562392464
"506" "rs506" 0.922575349500403 1.84496585457566
"507" "rs507" 0.411977356462739 0.554139449261129
"508" "rs508" 0.814596893405542 -4.06672297955907
"509" "rs509" 0.730980416666716 -5.5238478646467
"510" "rs510" 0.529341097432189 -0.391045973170549
"511" "rs511" 0.836734694731422 -2.65180909807298
"512" "rs512" 0.470403604046442 1.02240229393811
"513" "rs513" 0.0573156098369509 -0.229148228652775
"514" "rs514" 0.704990304168314 0.652034727390856
"515" "rs515" 0.694930530898273 -1.68418122450474
"516" "rs516" 0.218683733930811 -0.762509885202062
"517" "rs517" 0.631460549146868 1.08429819434406
"518" "rs518" 0.537781351851299 -0.701424564818017
"519" "rs519" 0.351788683817722 0.48617664957419
"520" "rs520" 0.624117850884795 -1.40242871306155
"521" "rs521" 0.796280957455747 -1.53931056751433
"522" "rs522" 0.688077678601257 0.222211520732975
"523" "rs523" 0.363695315783843 -0.799871665383589
"524" "rs524" 0.165495087439194 -3.33660706115847
"525" "rs525" 0.399270639987662 3.02323678864126
"526" "rs526" 0.885359793505631 0.190108396850727
"527" "rs527" 0.773951694183052 -1.09821259856515
"528" "rs528" 0.732827126374468 -2.04828207186403
"529" "rs529" 0.911524900025688 2.1028478451489
"530" "rs530" 0.944522490818053 0.78854156467588
"531" "rs531" 0.595796895190142 0.544867787044495
"532" "rs532" 0.0764394489349797 -1.91274071103873
"533" "rs533" 0.352800822095014 -0.336352156475186
"534" "rs534" 0.29989227806218 3.61000852824605
"535" "rs535" 0.15547779512126 -2.9849194063056
"536" "rs536" 0.0888964331010356 -0.086860570546623
"537" "rs537" 0.38327880713623 -2.14950001040909
"538" "rs538" 0.353190477914177 -0.793400621650105
"539" "rs539" 0.206287298118696 -0.25620683375746
"540" "rs540" 0.609595951554365 -2.18223030464975
"541" "rs541" 0.408059264742769 -1.63969867109301
"542" "rs542" 0.910108191799372 0.230252869229935
"543" "rs543" 0.638014498795383 1.14038763904244
"544" "rs544" 0.345869345031679 0.0775862424634397
